anon_id,district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,uresidencf,live,finalweight,B_year,k_size,uniqueness_score,k_anonymity,is_unique,qi_missing_rate,cluster_anomaly_score,l_diversity,combined_risk,risk_level
672,11,Bin_1,1,11,2,1,1,1,6,1,3,Bin_5,11,3,Bin_2,1,1,1,Bin_1,3.0,Bin_4,8.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
673,11,Bin_1,1,11,3,1,1,1,1,1,1,Bin_1,11,10,Bin_4,1,1,1,Bin_1,9.0,Bin_3,4.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,1.6827342745711738e-11,,,low
674,11,Bin_1,1,11,3,1,1,1,2,1,2,Bin_5,11,3,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
675,11,Bin_1,1,11,3,1,1,1,3,1,3,Bin_5,11,6,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,5221.0,Bin_3,5.0,,,264.530716,11,8.0,0.125,8.0,0,0.0,1.821438878796227e-11,,0.07500000000728575,low
676,11,*,1,11,3,1,1,1,4,1,5,*,11,1,*,1,1,1,*,9.0,*,1.0,1.0,4321.0,*,1.0,,,264.530716,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
677,11,Bin_1,1,11,3,1,1,1,5,1,5,Bin_5,11,11,Bin_1,1,1,1,Bin_1,1.0,,,,,,,,,264.530716,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
678,11,*,1,11,4,1,1,1,1,1,1,*,11,6,*,1,1,5,*,9.0,*,1.0,1.0,8332.0,*,5.0,,,264.530716,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
679,11,Bin_1,1,11,4,1,1,1,2,1,2,Bin_5,11,4,Bin_5,1,1,5,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,4.0379950832530846e-11,,,low
680,11,Bin_1,1,11,5,1,1,1,1,1,1,Bin_1,11,2,Bin_5,1,1,1,Bin_1,9.0,Bin_3,4.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,4.5962270642046005e-11,,,low
681,11,Bin_1,1,11,5,1,1,1,2,1,2,Bin_5,11,1,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
682,11,Bin_1,1,11,6,1,1,1,1,1,1,Bin_5,11,1,Bin_4,1,1,1,Bin_3,9.0,Bin_2,7.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,1.7717863607542762e-11,,,low
683,11,Bin_1,1,11,6,1,1,1,2,1,3,Bin_1,11,11,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,7116.0,Bin_1,5.0,,,264.530716,11,11.0,0.09090909090909091,11.0,0,0.0,4.31002944004418e-11,,0.05454545456269466,low
684,11,*,1,11,6,1,1,1,3,1,5,*,11,10,*,1,1,1,*,9.0,*,1.0,1.0,7531.0,*,3.0,,,264.530716,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
685,11,Bin_1,1,11,6,1,1,1,4,1,5,Bin_5,11,6,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
686,11,Bin_1,1,11,7,1,1,1,1,1,1,Bin_1,11,11,Bin_4,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,1.6827342745711738e-11,,,low
687,11,*,1,11,7,1,1,1,2,1,2,*,11,7,*,1,1,1,*,9.0,*,1.0,1.0,9998.0,*,3.0,,,264.530716,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
688,11,*,1,11,7,1,1,1,3,1,3,*,11,2,*,1,1,1,*,9.0,*,1.0,1.0,9111.0,*,3.0,,,264.530716,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
689,11,Bin_1,1,11,7,1,1,1,4,1,5,Bin_5,11,1,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,264.530716,11,,,,0,0.16666666666666666,0.31578947369800636,,,low
690,11,Bin_1,1,11,8,1,1,1,1,1,1,Bin_1,11,6,Bin_4,1,1,1,Bin_1,9.0,Bin_3,5.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,1.6827342745711738e-11,,,low
691,11,Bin_1,1,11,8,1,1,1,2,1,2,Bin_5,11,4,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
692,11,Bin_1,1,11,8,1,1,1,3,1,3,Bin_1,11,1,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,8332.0,Bin_3,5.0,,,264.530716,11,8.0,0.125,8.0,0,0.0,2.8625922011643265e-11,,0.07500000001145037,low
693,11,Bin_1,1,11,8,1,1,1,4,2,3,Bin_5,11,11,Bin_3,1,1,1,Bin_1,9.0,Bin_4,,,,,,2.0,1.0,264.530716,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
694,11,Bin_1,1,11,9,1,1,1,1,1,1,Bin_1,11,12,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,7131.0,Bin_3,4.0,,,264.530716,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
695,11,Bin_1,1,11,9,1,1,1,2,1,2,Bin_5,11,7,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
696,11,Bin_1,1,11,9,1,1,1,3,1,3,Bin_5,11,7,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,264.530716,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
697,11,Bin_1,1,11,9,1,1,1,4,1,3,Bin_1,11,6,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,264.530716,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
698,11,*,1,11,10,1,1,1,1,1,1,*,11,11,*,1,1,1,*,9.0,*,1.0,1.0,7313.0,*,5.0,,,264.530716,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
699,11,*,1,11,10,1,1,1,2,1,2,*,11,3,*,1,1,1,*,9.0,*,1.0,1.0,7313.0,*,6.0,,,264.530716,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
700,11,Bin_1,1,11,10,1,1,1,3,1,3,Bin_1,11,3,Bin_2,1,1,1,Bin_1,9.0,Bin_4,8.0,2.0,,,,,,264.530716,11,,,,0,0.16666666666666666,1.9880093564148657e-11,,,low
701,11,Bin_1,2,11,1,1,1,1,1,1,1,Bin_5,11,8,Bin_2,1,2,2,Bin_1,9.0,Bin_2,7.0,2.0,,,,,,302.930336,11,,,,0,0.16666666666666666,0.05297193142310524,,,low
702,11,Bin_1,2,11,1,1,1,1,2,2,2,Bin_1,11,2,Bin_3,1,2,2,Bin_1,9.0,Bin_3,,,,,,2.0,1.0,302.930336,11,,,,0,0.16666666666666666,2.337327557850021e-11,,,low
703,11,Bin_1,2,11,1,1,1,1,3,1,3,Bin_5,11,8,Bin_1,1,2,2,Bin_1,2.0,Bin_3,,,,,,,,302.930336,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
704,11,Bin_1,2,11,1,1,1,1,4,1,3,Bin_1,11,10,Bin_1,1,2,2,Bin_1,2.0,Bin_2,,,,,,,,302.930336,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
705,11,Bin_1,2,11,1,1,1,1,5,1,3,Bin_1,11,10,Bin_1,1,2,2,Bin_1,2.0,Bin_1,,,,,,,,302.930336,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
706,11,Bin_1,2,11,3,1,1,1,1,1,1,Bin_1,11,12,Bin_2,1,2,2,Bin_1,9.0,Bin_3,1.0,1.0,5211.0,Bin_3,3.0,,,302.930336,11,16.0,0.0625,16.0,0,0.0,2.016330692930072e-11,,0.037500000008065325,low
707,11,Bin_1,2,11,3,1,1,1,2,1,2,Bin_5,11,2,Bin_2,1,2,2,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,302.930336,11,,,,0,0.16666666666666666,0.10526315791277768,,,low
708,11,Bin_1,2,11,3,1,1,1,3,1,3,Bin_5,11,2,Bin_1,1,2,2,Bin_1,,,,,,,,,,302.930336,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
709,11,Bin_1,2,11,4,1,1,1,1,1,1,Bin_1,11,11,Bin_3,1,2,2,Bin_1,9.0,Bin_3,1.0,1.0,5211.0,Bin_3,3.0,,,302.930336,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
710,11,Bin_1,2,11,4,1,1,1,2,1,2,Bin_5,11,11,Bin_3,1,2,2,Bin_1,9.0,Bin_4,1.0,1.0,2341.0,Bin_5,1.0,,,302.930336,11,8.0,0.125,8.0,0,0.0,2.016330692930072e-11,,0.07500000000806532,low
711,11,Bin_1,2,11,4,1,1,1,3,1,3,Bin_1,11,1,Bin_1,1,2,2,Bin_1,2.0,Bin_4,8.0,2.0,,,,,,302.930336,11,,,,0,0.16666666666666666,0.7894736842147712,,,low
712,11,Bin_1,2,11,4,1,1,1,4,1,3,Bin_5,11,1,Bin_1,1,2,2,Bin_1,2.0,Bin_3,,,,,,,,302.930336,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
713,11,Bin_1,2,11,4,1,1,1,5,1,3,Bin_5,11,1,Bin_1,1,2,2,Bin_1,2.0,Bin_2,,,,,,,,302.930336,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
714,11,*,2,11,5,1,1,1,1,1,1,*,11,8,*,1,2,2,*,9.0,*,1.0,1.0,7531.0,*,6.0,,,302.930336,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
715,11,Bin_1,2,11,5,1,1,1,2,1,2,Bin_5,11,9,Bin_4,1,2,2,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,302.930336,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
716,11,Bin_1,2,11,5,1,1,1,3,1,3,Bin_1,11,7,Bin_2,1,2,2,Bin_1,9.0,Bin_4,1.0,1.0,7531.0,Bin_1,6.0,,,302.930336,11,6.0,0.16666666666666666,6.0,0,0.0,7.296091558556e-11,,0.10000000002918435,low
717,11,Bin_1,2,11,5,1,1,1,4,1,3,Bin_1,11,1,Bin_2,1,2,2,Bin_1,9.0,Bin_3,1.0,1.0,1321.0,Bin_1,4.0,,,302.930336,11,5.0,0.2,5.0,0,0.0,4.0963528991062e-11,,0.1200000000163854,low
718,11,Bin_1,2,11,5,1,1,1,5,1,5,Bin_5,11,7,Bin_2,1,2,2,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,302.930336,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
719,11,Bin_1,2,11,5,1,1,1,6,1,5,Bin_5,11,8,Bin_1,1,2,2,Bin_1,,,,,,,,,,302.930336,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
720,11,Bin_1,2,11,6,1,1,1,1,1,1,Bin_1,11,4,Bin_4,1,4,3,Bin_1,9.0,Bin_3,1.0,1.0,4321.0,Bin_3,3.0,,,302.930336,11,13.0,0.07692307692307693,13.0,0,0.0,0.23775451225093572,,0.14125565105422044,low
721,11,Bin_1,2,11,6,1,1,1,2,1,2,Bin_5,11,4,Bin_3,1,4,3,Bin_1,9.0,Bin_2,7.0,2.0,,,,,,302.930336,11,,,,0,0.16666666666666666,0.939473684208665,,,low
722,11,Bin_1,2,11,6,1,1,1,3,1,3,Bin_1,11,3,Bin_2,1,4,3,Bin_1,9.0,Bin_3,3.0,2.0,,,,,,302.930336,11,,,,0,0.16666666666666666,0.05943862807785637,,,low
723,11,Bin_1,2,11,6,1,1,1,4,2,3,Bin_1,11,4,Bin_2,1,4,3,Bin_1,9.0,Bin_3,,,,,,2.0,1.0,302.930336,11,,,,0,0.16666666666666666,0.05943862807785637,,,low
724,11,Bin_1,2,11,6,1,1,1,5,1,3,Bin_5,11,12,Bin_2,1,4,3,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,302.930336,11,,,,0,0.16666666666666666,0.10526315791277768,,,low
725,11,*,2,11,6,1,1,1,6,1,5,*,11,1,*,1,4,3,*,9.0,*,1.0,1.0,1221.0,*,5.0,,,302.930336,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
726,11,Bin_1,2,11,7,1,1,1,1,1,1,Bin_1,11,1,Bin_3,1,2,2,Bin_1,9.0,Bin_4,1.0,1.0,1221.0,Bin_3,3.0,,,302.930336,11,13.0,0.07692307692307693,13.0,0,0.0,0.4210526315906208,,0.21457489879009448,low
727,11,Bin_1,2,11,7,1,1,1,2,1,2,Bin_5,11,8,Bin_3,1,2,2,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,302.930336,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
728,11,Bin_1,2,11,7,1,1,1,3,1,3,Bin_5,11,10,Bin_1,1,2,2,Bin_1,2.0,Bin_3,,,,,,,,302.930336,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
729,11,Bin_1,2,11,7,1,1,1,4,1,3,Bin_1,11,12,Bin_1,1,2,2,Bin_1,2.0,Bin_2,,,,,,,,302.930336,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
730,11,Bin_1,2,11,7,1,1,1,5,1,3,Bin_5,11,8,Bin_1,1,2,2,Bin_1,2.0,Bin_1,,,,,,,,302.930336,11,,,,0,0.16666666666666666,0.31578947369800636,,,low
731,11,Bin_1,2,11,9,1,1,1,1,1,1,Bin_5,11,3,Bin_3,1,4,3,Bin_3,9.0,Bin_2,7.0,2.0,,,,,,302.930336,11,,,,0,0.16666666666666666,3.416031643790907e-11,,,low
732,11,Bin_1,2,11,9,1,1,1,2,1,3,Bin_5,11,4,Bin_2,1,4,3,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,302.930336,11,,,,0,0.16666666666666666,0.10526315791277768,,,low
733,11,*,2,11,9,1,1,1,3,1,3,*,11,11,*,1,4,3,*,9.0,*,1.0,1.0,5230.0,*,3.0,,,302.930336,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
734,11,Bin_1,2,11,9,1,1,1,4,1,3,Bin_5,11,3,Bin_1,1,4,3,Bin_1,2.0,Bin_3,,,,,,,,302.930336,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
735,11,Bin_1,2,11,9,1,1,1,5,1,3,Bin_1,11,12,Bin_2,1,4,3,Bin_1,9.0,Bin_3,1.0,1.0,8332.0,Bin_3,3.0,,,302.930336,11,16.0,0.0625,16.0,0,0.0,2.016330692930072e-11,,0.037500000008065325,low
736,11,Bin_1,2,11,9,1,1,1,6,1,5,Bin_5,11,1,Bin_2,1,4,3,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,302.930336,11,,,,0,0.16666666666666666,0.10526315791277768,,,low
737,11,Bin_1,2,11,10,1,1,1,1,1,1,Bin_5,11,5,Bin_4,1,2,2,Bin_3,9.0,Bin_3,7.0,2.0,,,,,,302.930336,11,,,,0,0.16666666666666666,1.9191918545842895e-11,,,low
738,11,*,2,11,1,1,1,1,1,1,1,*,11,10,*,1,2,2,*,9.0,*,1.0,1.0,9111.0,*,3.0,,,251.5403683,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
739,11,Bin_1,2,11,1,1,1,1,2,1,5,Bin_1,11,6,Bin_2,1,2,2,Bin_1,9.0,Bin_3,1.0,1.0,5211.0,Bin_3,3.0,,,251.5403683,11,16.0,0.0625,16.0,0,0.0,2.016330692930072e-11,,0.037500000008065325,low
740,11,Bin_1,2,11,1,1,1,1,3,1,5,Bin_1,11,12,Bin_1,1,2,2,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,251.5403683,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
741,11,Bin_1,2,11,3,1,1,1,1,1,1,Bin_1,11,6,Bin_4,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,251.5403683,11,,,,0,0.16666666666666666,1.6827342745711738e-11,,,low
742,11,Bin_1,2,11,3,1,1,1,2,1,2,Bin_5,11,5,Bin_4,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,251.5403683,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
743,11,*,2,11,4,1,1,1,1,1,1,*,11,5,*,1,1,1,*,9.0,*,1.0,1.0,7531.0,*,5.0,,,251.5403683,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
744,11,Bin_1,2,11,4,1,1,1,2,1,3,Bin_1,11,3,Bin_2,1,1,1,Bin_1,4.0,Bin_4,1.0,1.0,3312.0,Bin_4,2.0,,,251.5403683,11,8.0,0.125,8.0,0,0.0,5.1709034650113245e-11,,0.0750000000206836,low
745,11,Bin_1,2,11,4,1,1,1,3,1,3,Bin_5,11,1,Bin_2,1,1,1,Bin_1,4.0,Bin_4,1.0,1.0,3341.0,Bin_5,3.0,,,251.5403683,11,8.0,0.125,8.0,0,0.0,0.46127661534794473,,0.2595106461391779,low
746,11,Bin_1,2,11,4,1,1,1,4,1,5,Bin_1,11,12,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,2511.0,Bin_4,3.0,,,251.5403683,11,8.0,0.125,8.0,0,0.0,5.1709034650113245e-11,,0.0750000000206836,low
747,11,Bin_1,2,11,4,1,1,1,5,1,5,Bin_5,11,9,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,251.5403683,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
748,11,Bin_1,2,11,5,1,1,1,1,1,1,Bin_1,11,2,Bin_4,1,2,2,Bin_1,9.0,Bin_4,1.0,1.0,2330.0,Bin_5,5.0,,,251.5403683,11,4.0,0.25,4.0,0,0.0,2.8162969437828473e-11,,0.15000000001126518,low
749,11,Bin_1,2,11,5,1,1,1,2,1,2,Bin_5,11,1,Bin_4,1,2,4,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,251.5403683,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
750,11,Bin_1,2,11,5,1,1,1,3,1,3,Bin_5,11,5,Bin_2,1,2,2,Bin_1,4.0,Bin_4,1.0,1.0,2519.0,Bin_4,3.0,,,251.5403683,11,12.0,0.08333333333333333,12.0,0,0.0,2.1760009167715977e-11,,0.050000000008704,low
751,11,Bin_1,2,11,7,1,1,1,1,1,1,Bin_1,11,7,Bin_4,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,5211.0,Bin_3,3.0,,,251.5403683,11,4.0,0.25,4.0,0,0.0,2.4649395852692814e-11,,0.15000000000985975,low
752,11,Bin_1,2,11,7,1,1,1,2,1,2,Bin_5,11,8,Bin_3,1,2,4,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,251.5403683,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
753,11,Bin_1,2,11,7,1,1,1,3,1,3,Bin_1,11,5,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,3313.0,Bin_4,3.0,,,251.5403683,11,8.0,0.125,8.0,0,0.0,5.1709034650113245e-11,,0.0750000000206836,low
754,11,Bin_1,2,11,8,1,1,1,1,1,1,Bin_1,11,12,Bin_3,1,2,2,Bin_1,9.0,Bin_4,1.0,1.0,1345.0,Bin_5,1.0,,,251.5403683,11,5.0,0.2,5.0,0,0.0,4.267687696109667e-11,,0.12000000001707074,low
755,11,Bin_1,2,11,8,1,1,1,2,1,2,Bin_5,11,7,Bin_2,1,2,2,Bin_1,9.0,Bin_4,1.0,1.0,3360.0,Bin_5,1.0,,,251.5403683,11,8.0,0.125,8.0,0,0.0,0.46127661534794473,,0.2595106461391779,low
756,11,Bin_1,2,11,8,1,1,1,3,1,3,Bin_1,11,3,Bin_1,1,2,2,Bin_1,2.0,Bin_2,,,,,,,,251.5403683,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
757,11,Bin_1,2,11,8,1,1,1,4,1,5,Bin_1,11,8,Bin_3,1,2,2,Bin_3,9.0,Bin_3,7.0,2.0,,,,,,251.5403683,11,,,,0,0.16666666666666666,8.745677799621931e-11,,,low
758,11,Bin_1,2,11,9,1,1,1,1,1,1,Bin_1,11,11,Bin_3,1,2,2,Bin_1,9.0,Bin_3,1.0,1.0,8322.0,Bin_3,3.0,,,251.5403683,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
759,11,Bin_1,2,11,9,1,1,1,2,1,2,Bin_5,11,6,Bin_3,1,2,2,Bin_1,9.0,Bin_4,1.0,1.0,5221.0,Bin_3,5.0,,,251.5403683,11,6.0,0.16666666666666666,6.0,0,0.0,5.798761123058759e-11,,0.10000000002319503,low
760,11,Bin_1,2,11,10,1,1,1,1,1,1,Bin_1,11,10,Bin_4,1,2,2,Bin_1,9.0,Bin_3,1.0,1.0,5211.0,Bin_3,3.0,,,251.5403683,11,13.0,0.07692307692307693,13.0,0,0.0,0.23775451225093572,,0.14125565105422044,low
761,11,Bin_1,2,11,10,1,1,1,2,1,2,Bin_5,11,12,Bin_3,1,2,2,Bin_1,9.0,Bin_3,1.0,1.0,5211.0,Bin_3,3.0,,,251.5403683,11,6.0,0.16666666666666666,6.0,0,0.0,8.283908055514776e-11,,0.10000000003313562,low
762,11,Bin_1,2,11,10,1,1,1,3,1,3,Bin_1,11,10,Bin_2,1,2,2,Bin_1,9.0,Bin_3,1.0,1.0,5211.0,Bin_3,3.0,,,251.5403683,11,16.0,0.0625,16.0,0,0.0,2.016330692930072e-11,,0.037500000008065325,low
763,11,Bin_1,2,11,10,1,1,1,4,1,5,Bin_5,11,4,Bin_2,1,2,2,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,251.5403683,11,,,,0,0.16666666666666666,0.10526315791277768,,,low
764,11,Bin_1,2,11,10,1,1,1,5,1,5,Bin_1,11,12,Bin_1,1,2,2,Bin_1,,,,,,,,,,251.5403683,11,,,,0,0.3333333333333333,0.22278597675880188,,,low
765,11,Bin_1,2,11,2,1,1,1,1,1,1,Bin_1,11,4,Bin_3,1,4,3,Bin_1,9.0,Bin_4,1.0,1.0,7532.0,Bin_3,3.0,,,329.3981013,11,13.0,0.07692307692307693,13.0,0,0.0,0.4210526315906208,,0.21457489879009448,low
766,11,Bin_1,2,11,2,1,1,1,2,1,2,Bin_5,11,1,Bin_2,1,4,3,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,329.3981013,11,,,,0,0.16666666666666666,0.10526315791277768,,,low
767,11,Bin_1,2,11,2,1,1,1,3,1,3,Bin_1,11,5,Bin_1,1,4,3,Bin_1,2.0,Bin_2,,,,,,,,329.3981013,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
768,11,Bin_1,2,11,2,1,1,1,4,1,3,Bin_5,11,3,Bin_1,1,4,3,Bin_1,2.0,Bin_2,,,,,,,,329.3981013,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
769,11,Bin_1,2,11,3,1,1,1,1,1,1,Bin_1,11,3,Bin_3,1,2,2,Bin_1,9.0,Bin_3,1.0,1.0,4212.0,Bin_5,3.0,,,329.3981013,11,3.0,0.3333333333333333,3.0,0,0.0,2.751044730987172e-11,,0.20000000001100415,low
770,11,Bin_1,2,11,3,1,1,1,2,1,2,Bin_5,11,2,Bin_4,1,2,2,Bin_1,9.0,Bin_2,7.0,2.0,,,,,,329.3981013,11,,,,0,0.16666666666666666,2.275793974370401e-11,,,low
771,11,Bin_1,2,11,3,1,1,1,3,1,5,Bin_5,11,4,Bin_1,1,2,2,Bin_1,,,,,,,,,,329.3981013,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
772,11,Bin_1,2,11,3,1,1,1,4,1,5,Bin_5,11,11,Bin_1,1,2,2,Bin_1,,,,,,,,,,329.3981013,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
773,11,Bin_1,2,11,4,1,1,1,1,1,1,Bin_1,11,2,Bin_4,1,6,3,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,329.3981013,11,,,,0,0.16666666666666666,1.6827342745711738e-11,,,low
774,11,Bin_1,2,11,4,1,1,1,2,1,3,Bin_5,11,1,Bin_3,1,6,3,Bin_5,9.0,Bin_3,7.0,2.0,,,,,,329.3981013,11,,,,0,0.16666666666666666,3.6913558487034307e-10,,,low
775,11,Bin_1,2,11,4,1,1,1,3,1,5,Bin_5,11,9,Bin_2,1,6,3,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,329.3981013,11,,,,0,0.16666666666666666,0.10526315791277768,,,low
776,11,Bin_1,2,11,4,1,1,1,4,1,5,Bin_5,11,6,Bin_1,1,6,3,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,329.3981013,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
777,11,Bin_1,2,11,4,1,1,1,5,2,2,Bin_5,11,1,Bin_3,1,6,3,Bin_1,9.0,Bin_3,,,,,,2.0,1.0,329.3981013,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
778,11,Bin_1,2,11,5,1,1,1,1,1,1,Bin_1,11,11,Bin_2,1,4,3,Bin_1,9.0,Bin_4,1.0,1.0,1411.0,Bin_3,3.0,,,329.3981013,11,8.0,0.125,8.0,0,0.0,2.8625922011643265e-11,,0.07500000001145037,low
779,11,Bin_1,2,11,5,1,1,1,2,1,2,Bin_5,11,11,Bin_2,1,4,3,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,329.3981013,11,,,,0,0.16666666666666666,0.10526315791277768,,,low
780,11,Bin_1,2,11,5,1,1,1,3,1,3,Bin_1,11,9,Bin_1,1,4,3,Bin_1,2.0,Bin_2,,,,,,,,329.3981013,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
781,11,Bin_1,2,11,5,1,1,1,4,1,3,Bin_5,11,6,Bin_1,1,4,3,Bin_1,2.0,Bin_1,,,,,,,,329.3981013,11,,,,0,0.16666666666666666,0.31578947369800636,,,low
782,11,Bin_1,2,11,5,1,1,1,5,1,5,Bin_1,11,8,Bin_2,1,4,3,Bin_1,9.0,Bin_4,1.0,1.0,7532.0,Bin_1,3.0,,,329.3981013,11,6.0,0.16666666666666666,6.0,0,0.0,7.296091558556e-11,,0.10000000002918435,low
783,11,Bin_1,2,11,6,1,1,1,1,1,1,Bin_1,11,12,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,329.3981013,11,,,,0,0.16666666666666666,1.9880093564148657e-11,,,low
784,11,Bin_1,2,11,6,1,1,1,2,1,2,Bin_5,11,11,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,5131.0,Bin_3,3.0,,,329.3981013,11,6.0,0.16666666666666666,6.0,0,0.0,5.798761123058759e-11,,0.10000000002319503,low
