district,sector,month,strata,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,finalweight,B_year
11,2,7,112,111083,8,1,1,1,2,Yes,Wife/Husband,Female,59,2,60,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 9,Student,No,262.5274847,1959
11,1,7,111,111084,4,1,1,1,1,Yes,Head of the household,Male,61,2,58,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 9,Engaged in economic activity,Yes,178.8731508,1961
11,1,7,111,111084,4,1,1,1,2,Yes,Wife/Husband,Female,64,5,55,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,178.8731508,1964
11,1,7,111,111084,4,1,1,1,3,Yes,Son/Daughter,Female,97,12,21,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,178.8731508,1997
11,1,7,111,111084,8,1,1,1,1,Yes,Head of the household,Female,85,4,34,1,Sri Lankan Moors/Muslim,Islam,Widowed,Does not attend,Passed Grade 10,Engaged in economic activity,Yes,178.8731508,1985
11,1,7,111,111084,8,1,1,1,2,Yes,Son/Daughter,Female,13,6,6,1,Sri Lankan Moors/Muslim,Islam,Never Married,School,Studying/Studied Grade 1,Engaged in economic activity,No,178.8731508,2013
11,1,7,111,111084,8,1,1,1,3,Yes,Parent of head/spouse,Male,55,10,63,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed Grade 3,Engaged in economic activity,Yes,178.8731508,1955
11,1,7,111,111084,8,1,1,1,4,Yes,Parent of head/spouse,Female,63,4,56,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed Grade 5,Student,No,178.8731508,1963
11,1,3,111,111085,4,1,1,1,1,Yes,Head of the household,Male,44,10,74,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 8,Engaged in economic activity,Yes,425.6318949,1944
11,1,3,111,111085,4,1,1,1,2,Yes,Wife/Husband,Female,55,11,63,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 4,Student,No,425.6318949,1955
11,1,3,111,111085,4,1,1,1,3,Yes,Son/Daughter,Male,89,12,29,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 6,Engaged in economic activity,Yes,425.6318949,1989
11,1,3,111,111085,4,1,1,1,4,Yes,Son/Daughter,Female,83,6,35,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 8,Student,No,425.6318949,1983
11,1,3,111,111085,4,1,1,1,5,Yes,Other Relative,Male,81,8,37,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,425.6318949,1981
11,1,3,111,111085,4,1,1,1,6,Yes,Other Relative,Female,12,6,6,1,Sinhala,Buddhist,Never Married,School,Studying/Studied Grade 1,Engaged in economic activity,No,425.6318949,2012
11,1,7,111,111086,2,1,1,1,1,Yes,Head of the household,Female,63,4,56,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 10,Student,No,219.9260051,1963
11,1,7,111,111086,2,1,1,1,2,Yes,Son/Daughter,Female,88,9,30,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,219.9260051,1988
11,1,7,111,111086,8,1,1,1,1,Yes,Head of the household,Female,41,11,77,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 10,Other,No,219.9260051,1941
11,1,7,111,111086,8,1,1,1,2,Yes,Son/Daughter,Female,71,9,47,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,Yes,219.9260051,1971
11,1,7,111,111086,8,1,1,1,3,Yes,Son/Daughter,Male,69,7,50,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,219.9260051,1969
11,1,7,111,111086,8,1,1,1,4,Now,Son/Daughter,Female,67,11,51,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,No,219.9260051,1967
11,1,7,111,111086,8,1,1,1,5,Yes,Other Relative,Male,98,10,20,1,Sinhala,Buddhist,Never Married,Other educational institution,Passed G.C.E (A/L) or equivalent,Too old / Disabled,No,219.9260051,1998
11,1,7,111,111086,8,1,1,1,6,Yes,Other Relative,Male,5,12,13,1,Sinhala,Buddhist,Never Married,School,Passed Grade 8,Engaged in economic activity,No,219.9260051,2005
11,1,7,111,111087,3,1,1,1,1,Yes,Head of the household,Male,70,6,49,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,306.2230571,1970
11,1,7,111,111087,3,1,1,1,2,Yes,Wife/Husband,Female,77,1,42,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,306.2230571,1977
11,1,7,111,111087,3,1,1,1,3,Yes,Son/Daughter,Male,3,9,15,1,Sinhala,Buddhist,Never Married,School,Passed Grade 10,Too old / Disabled,No,306.2230571,2003
11,1,7,111,111087,3,1,1,1,4,Yes,Son/Daughter,Male,10,3,9,1,Sinhala,Buddhist,Never Married,School,Passed Grade 3,Engaged in economic activity,No,306.2230571,2010
11,1,7,111,111087,8,1,1,1,1,Yes,Head of the household,Male,72,9,46,1,Malay,Roman Catholic,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,306.2230571,1972
11,1,7,111,111087,8,1,1,1,2,Yes,Wife/Husband,Female,82,6,37,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,306.2230571,1982
11,1,7,111,111087,8,1,1,1,3,Yes,Son/Daughter,Male,12,11,6,1,Malay,Buddhist,Never Married,School,Passed Grade 1,Engaged in economic activity,No,306.2230571,2012
11,1,1,111,111088,3,1,1,1,1,Yes,Head of the household,Female,60,10,58,1,Sinhala,Roman Catholic,Currently Married (Registered),Does not attend,Passed Grade 4,Engaged in economic activity,Yes,392.4425353,1960
11,1,1,111,111088,3,1,1,1,2,Yes,Son/Daughter,Female,91,4,27,1,Sinhala,Roman Catholic,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,392.4425353,1991
11,1,1,111,111088,3,1,1,1,3,Yes,Other Relative,Male,88,9,30,1,Sinhala,Roman Catholic,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,392.4425353,1988
11,1,1,111,111088,3,1,1,1,4,Yes,Other Relative,Female,15,3,3,1,Sinhala,Roman Catholic,Never Married,Pre School,Passed Grade 10,Engaged in economic activity,No,392.4425353,2015
11,1,1,111,111088,3,1,1,1,5,Yes,Other Relative,Female,18,4,0,1,Sinhala,Roman Catholic,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,392.4425353,2018
11,1,1,111,111088,3,1,1,1,6,Now,Other Relative,Female,37,6,81,1,Sinhala,Roman Catholic,Widowed,Does not attend,Passed Grade 5,Engaged in economic activity,No,392.4425353,1937
11,1,1,111,111088,3,1,1,1,7,Yes,Wife/Husband,Male,60,12,58,1,Sinhala,Roman Catholic,Currently Married (Registered),Does not attend,Passed Grade 8,Engaged in economic activity,Yes,392.4425353,1960
11,1,1,111,111088,8,1,1,1,1,Yes,Head of the household,Male,75,11,43,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 9,Engaged in economic activity,Yes,392.4425353,1975
11,1,1,111,111088,8,1,1,1,2,Yes,Wife/Husband,Female,78,6,40,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 4,Engaged in economic activity,Yes,392.4425353,1978
11,1,1,111,111088,8,1,1,1,3,Yes,Son/Daughter,Male,2,2,16,1,Sri Lankan Tamil,Hindu,Never Married,School,Passed Grade 10,Too old / Disabled,No,392.4425353,2002
11,1,1,111,111088,8,1,1,1,4,Yes,Son/Daughter,Male,6,4,12,1,Sri Lankan Tamil,Hindu,Never Married,School,Passed Grade 7,Engaged in economic activity,No,392.4425353,2006
11,1,1,111,111088,8,1,1,1,5,Yes,Son/Daughter,Female,9,8,9,1,Sri Lankan Tamil,Hindu,Never Married,School,Passed Grade 4,Engaged in economic activity,No,392.4425353,2009
11,1,3,111,111089,3,1,1,1,1,Yes,Head of the household,Male,53,6,65,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,230.6962132,1953
11,1,3,111,111089,3,1,1,1,2,Yes,Wife/Husband,Female,53,5,65,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,"Retired (Private, no pension)",No,230.6962132,1953
11,1,3,111,111089,3,1,1,1,3,Yes,Son/Daughter,Female,81,7,37,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Degree,Engaged in economic activity,Yes,230.6962132,1981
11,1,3,111,111089,7,1,1,1,1,Yes,Head of the household,Male,99,10,19,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,230.6962132,1999
11,1,3,111,111089,7,1,1,1,2,Yes,Wife/Husband,Female,99,8,19,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,230.6962132,1999
11,1,7,111,111090,3,1,1,1,1,Yes,Head of the household,Male,50,12,68,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,"Retired (Private, no pension)",No,476.2207261,1950
11,1,7,111,111090,3,1,1,1,2,Yes,Wife/Husband,Female,58,6,61,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,476.2207261,1958
11,1,7,111,111090,3,1,1,1,3,Yes,Son/Daughter,Female,92,6,27,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Degree,Engaged in economic activity,Yes,476.2207261,1992
11,1,7,111,111090,8,1,1,1,1,Yes,Head of the household,Female,70,11,48,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,No Schooling,Student,No,476.2207261,1970
11,1,7,111,111090,8,1,1,1,2,Yes,Wife/Husband,Male,74,4,45,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 3,Engaged in economic activity,Yes,476.2207261,1974
11,1,7,111,111090,8,1,1,1,3,Yes,Son/Daughter,Male,99,3,20,1,Sri Lankan Tamil,Hindu,Never Married,Does not attend,Passed Grade 10,Seeking work,No,476.2207261,1999
11,1,7,111,111091,5,1,1,1,1,Yes,Head of the household,Male,59,7,60,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Received pension payments,No,293.8630334,1959
11,1,7,111,111091,5,1,1,1,2,Yes,Wife/Husband,Female,64,9,54,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,"Retired (Private, no pension)",No,293.8630334,1964
11,1,7,111,111091,5,1,1,1,3,Yes,Son/Daughter,Female,93,5,26,1,Sinhala,Buddhist,Never Married,Vocational/Technical institution,Passed G.C.E (O/L) or equivalent,Too old / Disabled,No,293.8630334,1993
11,1,7,111,111091,5,1,1,1,4,Yes,Parent of head/spouse,Female,30,7,89,1,Sinhala,Buddhist,Widowed,Does not attend,Passed G.C.E (O/L) or equivalent,Other,No,293.8630334,1930
11,1,7,111,111091,10,1,1,1,1,Yes,Head of the household,Female,69,11,49,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Degree,Engaged in economic activity,Yes,293.8630334,1969
11,1,7,111,111091,10,1,1,1,2,Yes,Other,Male,66,5,53,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,293.8630334,1966
11,1,7,111,111091,10,1,1,1,3,Yes,Other,Female,70,6,49,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Student,No,293.8630334,1970
11,1,7,111,111091,10,1,1,1,4,Yes,Other,Male,98,6,21,1,Sinhala,Buddhist,Never Married,Other educational institution,Passed G.C.E (A/L) or equivalent,Too old / Disabled,No,293.8630334,1998
11,1,7,111,111091,10,1,1,1,5,Yes,Other,Male,1,10,17,1,Sinhala,Buddhist,Never Married,School,Passed G.C.E (O/L) or equivalent,Too old / Disabled,No,293.8630334,2001
11,1,7,111,111091,10,1,1,1,6,Yes,Other,Female,8,3,11,1,Sinhala,Buddhist,Never Married,School,Passed Grade 5,Engaged in economic activity,No,293.8630334,2008
11,1,8,111,111092,6,1,1,1,1,Yes,Head of the household,Male,72,11,46,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,482.9575071,1972
11,1,8,111,111092,6,1,1,1,2,Yes,Wife/Husband,Female,75,7,44,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,482.9575071,1975
11,1,8,111,111092,6,1,1,1,3,Yes,Son/Daughter,Female,99,3,20,1,Sri Lankan Tamil,Hindu,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,482.9575071,1999
11,1,8,111,111092,6,1,1,1,4,Yes,Son/Daughter,Female,1,12,17,1,Sri Lankan Tamil,Hindu,Never Married,School,Passed G.C.E (O/L) or equivalent,Too old / Disabled,No,482.9575071,2001
11,1,8,111,111092,6,1,1,1,5,Yes,Son/Daughter,Male,6,8,13,1,Sri Lankan Tamil,Hindu,Never Married,School,Passed Grade 7,Engaged in economic activity,No,482.9575071,2006
11,2,1,112,111093,3,1,1,1,1,Yes,Head of the household,Male,73,5,45,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,223.5695291,1973
11,2,1,112,111093,3,1,1,1,2,Yes,Son/Daughter,Male,95,7,23,1,Sinhala,Buddhist,Never Married,Other educational institution,Passed G.C.E (A/L) or equivalent,Too old / Disabled,No,223.5695291,1995
11,2,1,112,111093,3,1,1,1,3,Yes,Son/Daughter,Female,95,7,23,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (O/L) or equivalent,Other,No,223.5695291,1995
11,2,1,112,111093,3,1,1,1,4,Now,Wife/Husband,Female,72,9,46,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,No,223.5695291,1972
11,2,1,112,111093,7,1,1,1,1,Yes,Head of the household,Male,85,6,33,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 6,Engaged in economic activity,Yes,223.5695291,1985
11,2,1,112,111093,7,1,1,1,2,Yes,Wife/Husband,Female,89,4,29,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 3,Student,No,223.5695291,1989
11,2,1,112,111093,7,1,1,1,3,Yes,Son/Daughter,Female,18,11,0,1,Sri Lankan Tamil,Hindu,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,223.5695291,2018
11,1,7,111,111094,5,1,1,1,1,Yes,Head of the household,Male,43,9,75,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,"Retired (Private, no pension)",No,495.0953281,1943
11,1,7,111,111094,5,1,1,1,2,Yes,Wife/Husband,Female,42,10,76,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,"Retired (Private, no pension)",No,495.0953281,1942
11,1,7,111,111094,10,1,1,1,1,Yes,Head of the household,Male,75,9,43,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,Yes,495.0953281,1975
11,1,7,111,111094,10,1,1,1,2,Yes,Wife/Husband,Female,75,12,43,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Post Graduate Degree/Diploma,Engaged in economic activity,Yes,495.0953281,1975
11,1,7,111,111094,10,1,1,1,3,Yes,Son/Daughter,Female,6,2,13,1,Sinhala,Buddhist,Never Married,School,Passed Grade 7,Engaged in economic activity,No,495.0953281,2006
11,1,7,111,111094,10,1,1,1,4,Yes,Son/Daughter,Female,9,12,9,1,Sinhala,Buddhist,Never Married,School,Passed Grade 4,Engaged in economic activity,No,495.0953281,2009
11,1,4,111,111095,7,1,1,1,1,Yes,Head of the household,Male,77,4,42,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 9,Engaged in economic activity,Yes,314.4254604,1977
11,1,4,111,111095,7,1,1,1,2,Yes,Wife/Husband,Female,77,4,42,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,314.4254604,1977
11,1,4,111,111095,7,1,1,1,3,Yes,Son/Daughter,Male,7,7,11,1,Sinhala,Buddhist,Never Married,School,Passed Grade 6,Engaged in economic activity,No,314.4254604,2007
11,1,4,111,111095,7,1,1,1,4,Yes,Son/Daughter,Male,12,2,7,1,Sinhala,Buddhist,Never Married,School,Passed Grade 1,Engaged in economic activity,No,314.4254604,2012
11,1,4,111,111095,7,1,1,1,5,Yes,Parent of head/spouse,Female,51,10,67,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,No Schooling,Other,No,314.4254604,1951
