district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,r2_school_education,type_of_school,grade_this_year,grade_last_year,distance,transport_medium,time_to_school,noschooling_reason,reason_leave_school,when_stop_schooling
43,1-2,10,PSU_RECODED_838,Grade 5,*,1,Walking,3,School too far away,_missing_,3,2,1,1,20, , , 
43,1-2,10,PSU_RECODED_838,Grade 5,*,1,Walking,4,School too far away,_missing_,1,19,1,1,20, , , 
43,1-2,12,PSU_RECODED_513,Grade 10,*,1,Walking,4,School too far away,_missing_,10,9,6,5,45, , , 
44,1-2,2,PSU_RECODED_645,Grade 2,*,1,Walking,3,School too far away,_missing_,12,11,3,2,45, , , 
44,1-2,2,PSU_RECODED_645,Grade 2,*,1,Walking,4,School too far away,_missing_,11,10,3,2,45, , , 
44,1-2,2,PSU_RECODED_645,Grade 2,*,1,Walking,5,School too far away,_missing_,6,5,0,2,10, , , 
44,1-2,2,PSU_RECODED_645,Grade 10,*,1,Walking,3,School too far away,_missing_,6,5,3,2,40, , , 
44,1-2,2,PSU_RECODED_645,Grade 10,*,1,Walking,4,School too far away,_missing_,13,12,4,2,55, , , 
44,1-2,1,PSU_RECODED_233,Grade 6,*,1,Walking,3,School too far away,_missing_,8,7,0,2,15, , , 
44,1-2,1,PSU_RECODED_233,Grade 6,*,1,Walking,4,School too far away,_missing_,6,5,0,2,15, , , 
44,1-2,2,PSU_RECODED_524,Grade 1,*,1,Walking,2,School too far away,_missing_,11,10,1,2,6, , , 
44,1-2,2,PSU_RECODED_524,Grade 1,*,1,Walking,3,School too far away,_missing_,9,8,1,2,6, , , 
44,1-2,2,PSU_RECODED_524,Grade 5,*,1,Walking,3,School too far away,_missing_,4,3,1,3,5, , , 
44,1-2,2,PSU_RECODED_524,Grade 9,*,1,Walking,5,School too far away,_missing_,12,11,2,2,15, , , 
44,1-2,7,PSU_RECODED_346,Grade 9,*,1,Walking,3,School too far away,_missing_,5,4,0,1,10, , , 
44,1-2,7,PSU_RECODED_346,Grade 9,*,1,Walking,4,School too far away,_missing_,4,3,0,1,10, , , 
44,1-2,5,PSU_RECODED_OTHER,Grade 4,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,7, 
44,1-2,8,PSU_RECODED_546,Grade 4,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2017
44,1-2,8,PSU_RECODED_546,Grade 4,*,1,Walking,5,School too far away,_missing_,11,10,0,1,5, , , 
44,1-2,6,PSU_RECODED_78,Grade 5,*,1,Walking,3,School too far away,_missing_,11,10,4,2,20, , , 
44,1-2,6,PSU_RECODED_78,Grade 5,*,1,Walking,4,School too far away,_missing_,6,5,4,2,20, , , 
44,1-2,10,PSU_RECODED_730,Grade 2,*,1,Walking,2,School too far away,_missing_,8,7,0,3,3, , , 
44,1-2,10,PSU_RECODED_730,Grade 8,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,7, 
44,1-2,10,PSU_RECODED_730,Grade 8,*,1,Walking,4,School too far away,_missing_,11,10,0,2,10, , , 
44,1-2,10,PSU_RECODED_730,Grade 8,*,1,Walking,5,School too far away,_missing_,4,3,20,3,15, , , 
44,1-2,10,PSU_RECODED_730,Grade 8,*,1,Walking,6,House keeping / Family business,_missing_, , , , , , ,7, 
44,1-2,8,PSU_RECODED_813,Grade 6,*,1,Walking,2,School too far away,_missing_,5,4,0,2,7, , , 
44,1-2,11,PSU_RECODED_OTHER,Grade 4,*,1,Walking,3,School too far away,_missing_,5,4,2,3,15, , , 
44,1-2,9,PSU_RECODED_794,Grade 5,*,1,Walking,5,School too far away,_missing_,13,12,1,2,15, , , 
44,1-2,9,PSU_RECODED_794,Grade 9,*,1,Walking,4,School too far away,_missing_,11,10,0,2,10, , , 
44,1-2,12,PSU_RECODED_OTHER,Grade 3,*,1,Walking,3,School too far away,_missing_,5,4,3,3,20, , , 
44,1-2,12,PSU_RECODED_OTHER,Grade 3,*,1,Walking,4,Financial problems,_missing_, , , , , ,7, , 
44,1-2,10,PSU_RECODED_47,Grade 1,*,1,Walking,3,School too far away,_missing_,13,12,3,2,15, , , 
44,1-2,10,PSU_RECODED_47,Grade 9,*,1,Walking,3,School too far away,_missing_,2,1,0,1,5, , , 
44,1-2,12,PSU_RECODED_OTHER,Grade 4,*,1,Walking,3,School too far away,_missing_,8,7,0,1,10, , , 
44,1-2,12,PSU_RECODED_OTHER,Grade 10,*,1,Walking,3,School too far away,_missing_,3,2,0,2,5, , , 
44,1-2,3,PSU_RECODED_214,Grade 4,*,1,Walking,3,School too far away,_missing_,11,10,0,1,10, , , 
44,1-2,3,PSU_RECODED_214,Grade 4,*,1,Walking,4,School too far away,_missing_,9,8,0,1,10, , , 
44,1-2,3,PSU_RECODED_214,Grade 9,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2015
44,1-2,3,PSU_RECODED_214,Grade 9,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2017
44,1-2,3,PSU_RECODED_214,Grade 9,*,1,Walking,5,School too far away,_missing_,11,10,0,1,15, , , 
44,1-2,3,PSU_RECODED_214,Grade 9,*,1,Walking,6,School too far away,_missing_,8,7,0,1,15, , , 
44,1-2,4,PSU_RECODED_239,Grade 5,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,8,2018
44,1-2,4,PSU_RECODED_239,Grade 5,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2017
44,1-2,4,PSU_RECODED_239,Grade 5,*,1,Walking,5,School too far away,_missing_,11,10,0,1,15, , , 
44,1-2,4,PSU_RECODED_239,Grade 5,*,1,Walking,6,School too far away,_missing_,9,8,0,1,15, , , 
44,1-2,5,PSU_RECODED_OTHER,Grade 6,*,1,Walking,3,School too far away,_missing_,5,4,0,1,5, , , 
44,1-2,5,PSU_RECODED_OTHER,Grade 6,*,1,Walking,4,Financial problems,_missing_, , , , , ,7, , 
44,1-2,8,PSU_RECODED_350,Grade 2,*,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,9,2016
44,1-2,8,PSU_RECODED_350,Grade 8,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2016
44,1-2,8,PSU_RECODED_350,Grade 8,*,1,Walking,4,School too far away,_missing_,10,9,1,2,15, , , 
44,1-2,8,PSU_RECODED_350,Grade 8,*,1,Walking,5,School too far away,_missing_,8,7,1,2,15, , , 
44,1-2,8,PSU_RECODED_350,Grade 8,*,1,Walking,6,School too far away,_missing_,3,2,1,2,15, , , 
44,1-2,9,PSU_RECODED_OTHER,Grade 4,*,1,Walking,3,School too far away,_missing_,9,8,0,1,5, , , 
44,1-2,9,PSU_RECODED_OTHER,Grade 4,*,1,Walking,4,School too far away,_missing_,2,1,0,1,5, , , 
44,1-2,9,PSU_RECODED_OTHER,Grade 9,*,1,Walking,5,School too far away,_missing_,8,7,0,2,5, , , 
44,1-2,11,PSU_RECODED_831,Grade 6,*,1,Walking,3,School too far away,_missing_,9,8,0,2,10, , , 
44,1-2,11,PSU_RECODED_831,Grade 10,*,1,Walking,3,School too far away,_missing_,7,6,0,2,8, , , 
44,1-2,1,PSU_RECODED_48,Grade 2,*,1,Walking,3,School too far away,_missing_,11,10,4,2,30, , , 
44,1-2,1,PSU_RECODED_48,Grade 2,*,1,Walking,4,School too far away,_missing_,8,7,4,2,30, , , 
44,1-2,1,PSU_RECODED_48,Grade 2,*,1,Walking,5,School too far away,_missing_,3,2,0,1,15, , , 
44,1-2,2,PSU_RECODED_573,Grade 2,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2016
44,1-2,2,PSU_RECODED_573,Grade 2,*,1,Walking,4,School too far away,_missing_,12,11,4,2,25, , , 
44,1-2,2,PSU_RECODED_573,Grade 2,*,1,Walking,5,School too far away,_missing_,9,8,4,2,25, , , 
44,1-2,2,PSU_RECODED_573,Grade 6,*,1,Walking,4,School too far away,_missing_,4,3,4,2,15, , , 
44,1-2,2,PSU_RECODED_573,Grade 6,*,1,Walking,5,School too far away,_missing_,2,1,4,2,15, , , 
44,1-2,3,PSU_RECODED_OTHER,Grade 1,*,1,Walking,3,School too far away,_missing_,13,12,3,2,18, , , 
44,1-2,3,PSU_RECODED_OTHER,Grade 5,*,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,6,2017
44,1-2,3,PSU_RECODED_OTHER,Grade 9,*,1,Walking,2,School too far away,_missing_,13,12,0,2,10, , , 
44,1-2,5,PSU_RECODED_26,Grade 6,*,1,Walking,5,School too far away,_missing_,13,12,2,2,10, , , 
44,1-2,5,PSU_RECODED_26,Grade 6,*,1,Walking,6,School too far away,_missing_,13,12,2,2,10, , , 
44,1-2,6,PSU_RECODED_804,Grade 4,*,1,Walking,5,School too far away,_missing_,13,12,0,2,7, , , 
44,1-2,6,PSU_RECODED_804,Grade 8,*,1,Walking,3,School too far away,_missing_,3,2,0,1,10, , , 
44,1-2,7,PSU_RECODED_OTHER,Grade 3,*,1,Walking,3,School too far away,_missing_,13,12,12,3,45, , , 
44,1-2,7,PSU_RECODED_OTHER,Grade 3,*,1,Walking,4,School too far away,_missing_,4,3,12,3,45, , , 
44,1-2,7,PSU_RECODED_OTHER,Grade 8,*,1,Walking,3,School too far away,_missing_,7,6,2,3,6, , , 
44,1-2,7,PSU_RECODED_OTHER,Grade 8,*,1,Walking,4,School too far away,_missing_,3,2,2,3,6, , , 
44,1-2,9,PSU_RECODED_8,Grade 7,*,1,Walking,3,School too far away,_missing_,13,12,0,1,15, , , 
44,1-2,9,PSU_RECODED_8,Grade 7,*,1,Walking,4,School too far away,_missing_,7,6,0,1,15, , , 
44,1-2,9,PSU_RECODED_8,Grade 7,*,1,Walking,6,School too far away,_missing_,2,1,0,1,15, , , 
44,1-2,10,PSU_RECODED_625,Grade 9,*,1,Walking,2,School too far away,_missing_,12,11,1,2,15, , , 
44,1-2,10,PSU_RECODED_625,Grade 9,*,1,Walking,3,School too far away,_missing_,8,7,1,2,15, , , 
44,1-2,11,PSU_RECODED_867,Grade 3,*,1,Walking,3,School too far away,_missing_,10,9,0,2,5, , , 
44,1-2,11,PSU_RECODED_867,Grade 3,*,1,Walking,4,School too far away,_missing_,4,3,1,3,5, , , 
45,1-2,3,PSU_RECODED_253,Grade 9,*,1,Walking,3,School too far away,_missing_,10,8,2,2,15, , , 
45,1-2,3,PSU_RECODED_253,Grade 9,*,1,Walking,4,School too far away,_missing_,8,6,2,2,15, , , 
45,1-2,3,PSU_RECODED_253,Grade 9,*,1,Walking,5,School too far away,_missing_,6,4,2,2,15, , , 
45,1-2,1,PSU_RECODED_692,Grade 3,*,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,8,2016
45,1-2,1,PSU_RECODED_692,Grade 3,*,1,Walking,6,School too far away,_missing_,2,1,3,2,10, , , 
45,1-2,1,PSU_RECODED_692,Grade 7,*,1,Walking,3,School too far away,_missing_,7,6,6,3,20, , , 
45,1-2,1,PSU_RECODED_692,Grade 7,*,1,Walking,4,School too far away,_missing_,5,4,6,3,20, , , 
45,1-2,4,PSU_RECODED_OTHER,Grade 3,*,1,Walking,3,Financial problems,_missing_, , , , , ,5, , 
45,1-2,4,PSU_RECODED_OTHER,Grade 3,*,1,Walking,4,School too far away,_missing_,9,8,5,3,10, , , 
45,1-2,4,PSU_RECODED_OTHER,Grade 3,*,1,Walking,5,School too far away,_missing_,5,4,5,3,10, , , 
45,1-2,2,PSU_RECODED_303,Grade 5,*,1,Walking,3,School too far away,_missing_,5,4,3,3,10, , , 
45,1-2,2,PSU_RECODED_303,Grade 5,*,1,Walking,4,School too far away,_missing_,3,2,3,3,10, , , 
45,1-2,2,PSU_RECODED_303,Grade 9,*,1,Walking,3,School too far away,_missing_,5,4,4,3,10, , , 
45,1-2,2,PSU_RECODED_303,Grade 9,*,1,Walking,4,School too far away,_missing_,3,2,4,3,10, , , 
45,1-2,5,PSU_RECODED_OTHER,Grade 8,*,1,Walking,3,School too far away,_missing_,1,19,0,3,10, , , 
45,1-2,3,PSU_RECODED_OTHER,Grade 6,*,1,Walking,3,School too far away,_missing_,7,6,1,1,10, , , 
45,1-2,6,PSU_RECODED_726,Grade 4,*,1,Walking,3,School too far away,_missing_,6,5,2,2,15, , , 
45,1-2,6,PSU_RECODED_726,Grade 4,*,1,Walking,4,School too far away,_missing_,2,1,2,2,15, , , 
45,1-2,4,PSU_RECODED_526,Grade 7,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2016
45,1-2,4,PSU_RECODED_526,Grade 7,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2017
45,1-2,7,PSU_RECODED_474,Grade 2,*,1,Walking,3,School too far away,_missing_,2,1,2,2,15, , , 
45,1-2,7,PSU_RECODED_474,Grade 6,*,1,Walking,2,School too far away,_missing_,2,1,2,1,10, , , 
45,1-2,7,PSU_RECODED_474,Grade 6,*,1,Walking,3,Financial problems,_missing_, , , , , ,7, , 
45,1-2,7,PSU_RECODED_474,Grade 10,*,1,Walking,3,School too far away,_missing_,5,4,5,2,10, , , 
45,1-2,7,PSU_RECODED_474,Grade 10,*,1,Walking,4,School too far away,_missing_,2,1,5,2,10, , , 
45,1-2,6,PSU_RECODED_28,Grade 4,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2018
45,1-2,6,PSU_RECODED_28,Grade 4,*,1,Walking,4,School too far away,_missing_,8,7,3,1,30, , , 
45,1-2,6,PSU_RECODED_28,Grade 9,*,1,Walking,3,School too far away,_missing_,7,6,1,2,20, , , 
45,1-2,6,PSU_RECODED_28,Grade 9,*,1,Walking,4,School too far away,_missing_,3,2,1,1,20, , , 
45,1-2,9,PSU_RECODED_78,Grade 8,*,1,Walking,2,School too far away,_missing_,13,12,0,1,15, , , 
45,1-2,9,PSU_RECODED_78,Grade 8,*,1,Walking,3,Financial problems,_missing_, , , , , ,5, , 
45,1-2,9,PSU_RECODED_78,Grade 8,*,1,Walking,4,School too far away,_missing_,5,4,2,1,30, , , 
45,1-2,10,PSU_RECODED_216,Grade 1,*,1,Walking,3,School too far away,_missing_,10,9,1,2,10, , , 
45,1-2,10,PSU_RECODED_216,Grade 1,*,1,Walking,4,School too far away,_missing_,3,2,1,2,10, , , 
45,1-2,8,PSU_RECODED_386,Grade 4,*,1,Walking,3,School too far away,_missing_,9,8,2,3,10, , , 
45,1-2,8,PSU_RECODED_386,Grade 4,*,1,Walking,4,School too far away,_missing_,5,4,2,3,10, , , 
45,1-2,8,PSU_RECODED_386,Grade 8,*,1,Walking,3,School too far away,_missing_,13,12,3,2,10, , , 
45,1-2,11,PSU_RECODED_365,Grade 6,*,1,Walking,3,School too far away,_missing_,10,9,2,2,10, , , 
45,1-2,11,PSU_RECODED_365,Grade 6,*,1,Walking,4,School too far away,_missing_,4,3,1,1,10, , , 
45,1-2,11,PSU_RECODED_365,Grade 10,*,1,Walking,5,School too far away,_missing_,6,5,3,1,10, , , 
45,1-2,9,PSU_RECODED_666,Grade 9,*,1,Walking,5,School too far away,_missing_,10,9,2,2,15, , , 
45,1-2,9,PSU_RECODED_666,Grade 9,*,1,Walking,6,School too far away,_missing_,9,8,2,2,15, , , 
45,1-2,9,PSU_RECODED_666,Grade 9,*,1,Walking,7,School too far away,_missing_,7,6,2,2,15, , , 
45,1-2,12,PSU_RECODED_526,Grade 3,*,1,Walking,3,School too far away,_missing_,11,10,1,2,5, , , 
45,1-2,12,PSU_RECODED_526,Grade 3,*,1,Walking,4,School too far away,_missing_,7,6,1,2,5, , , 
45,1-2,12,PSU_RECODED_526,Grade 3,*,1,Walking,5,School too far away,_missing_,2,1,1,2,5, , , 
45,1-2,10,PSU_RECODED_699,Grade 1,*,1,Walking,3,School too far away,_missing_,7,6,1,6,10, , , 
45,1-2,10,PSU_RECODED_699,Grade 1,*,1,Walking,4,School too far away,_missing_,3,2,1,2,15, , , 
45,1-2,10,PSU_RECODED_699,Grade 7,*,1,Walking,3,School too far away,_missing_,9,8,1,2,15, , , 
45,1-2,10,PSU_RECODED_699,Grade 7,*,1,Walking,4,School too far away,_missing_,6,5,1,2,15, , , 
45,1-2,10,PSU_RECODED_699,Grade 7,*,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
45,1-2,12,PSU_RECODED_312,Grade 1,*,1,Walking,5,School too far away,_missing_,8,7,3,2,10, , , 
45,1-2,12,PSU_RECODED_312,Grade 5,*,1,Walking,2,School too far away,_missing_,8,7,2,2,10, , , 
45,1-2,12,PSU_RECODED_312,Grade 5,*,1,Walking,3,School too far away,_missing_,6,5,2,2,10, , , 
45,1-2,12,PSU_RECODED_312,Grade 5,*,1,Walking,4,School too far away,_missing_,3,2,2,2,10, , , 
45,1-2,12,PSU_RECODED_312,Grade 9,*,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
45,1-2,1,PSU_RECODED_883,Grade 4,*,1,Walking,3,School too far away,_missing_,10,9,1,2,10, , , 
45,1-2,1,PSU_RECODED_883,Grade 8,*,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,8,2015
45,1-2,2,PSU_RECODED_7,Grade 2,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2016
45,1-2,2,PSU_RECODED_7,Grade 2,*,1,Walking,4,School too far away,_missing_,11,10,1,2,5, , , 
45,1-2,2,PSU_RECODED_7,Grade 10,*,1,Walking,4,School too far away,_missing_,7,6,0,1,5, , , 
45,1-2,2,PSU_RECODED_7,Grade 10,*,1,Walking,5,School too far away,_missing_,5,4,0,1,5, , , 
45,1-2,5,PSU_RECODED_OTHER,Grade 3,*,1,Walking,3,School too far away,_missing_,6,5,4,2,30, , , 
45,1-2,5,PSU_RECODED_OTHER,Grade 3,*,1,Walking,4,School too far away,_missing_,3,2,1,1,30, , , 
45,1-2,5,PSU_RECODED_OTHER,Grade 7,*,1,Walking,3,School too far away,_missing_,2,1,5,2,20, , , 
45,1-2,6,PSU_RECODED_623,Grade 1,*,1,Walking,3,School too far away,_missing_,13,12,2,2,10, , , 
45,1-2,6,PSU_RECODED_623,Grade 1,*,1,Walking,4,School too far away,_missing_,10,9,2,2,10, , , 
45,1-2,6,PSU_RECODED_623,Grade 1,*,1,Walking,5,School too far away,_missing_,9,8,2,2,10, , , 
45,1-2,6,PSU_RECODED_623,Grade 9,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2016
45,1-2,6,PSU_RECODED_623,Grade 9,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2018
45,1-2,7,PSU_RECODED_750,Grade 3,*,1,Walking,3,School too far away,_missing_,8,7,6,2,10, , , 
45,1-2,7,PSU_RECODED_750,Grade 3,*,1,Walking,4,School too far away,_missing_,6,5,6,2,10, , , 
45,1-2,7,PSU_RECODED_750,Grade 7,*,1,Walking,2,House keeping / Family business,_missing_, , , , , , ,6,2017
45,1-2,7,PSU_RECODED_750,Grade 7,*,1,Walking,3,School too far away,_missing_,9,8,3,1,15, , , 
45,1-2,7,PSU_RECODED_750,Grade 7,*,1,Walking,4,School too far away,_missing_,6,5,3,1,15, , , 
45,1-2,7,PSU_RECODED_750,Grade 7,*,1,Walking,5,School too far away,_missing_,2,1,3,1,15, , , 
45,1-2,8,PSU_RECODED_363,Grade 1,*,1,Walking,3,School too far away,_missing_,11,10,3,2,10, , , 
45,1-2,8,PSU_RECODED_363,Grade 1,*,1,Walking,4,School too far away,_missing_,5,4,3,2,10, , , 
45,1-2,8,PSU_RECODED_363,Grade 1,*,1,Walking,5,School too far away,_missing_,3,2,3,2,10, , , 
45,1-2,8,PSU_RECODED_363,Grade 5,*,1,Walking,5,School too far away,_missing_,12,11,4,2,15, , , 
45,1-2,8,PSU_RECODED_363,Grade 5,*,1,Walking,6,School too far away,_missing_,12,11,4,2,15, , , 
45,1-2,8,PSU_RECODED_363,Grade 9,*,1,Walking,3,School too far away,_missing_,7,6,4,3,10, , , 
45,1-2,8,PSU_RECODED_363,Grade 9,*,1,Walking,4,School too far away,_missing_,2,1,4,3,10, , , 
45,1-2,10,PSU_RECODED_751,Grade 7,*,1,Walking,3,School too far away,_missing_,9,8,1,2,10, , , 
45,1-2,10,PSU_RECODED_751,Grade 7,*,1,Walking,4,School too far away,_missing_,4,3,1,2,10, , , 
45,1-2,11,PSU_RECODED_508,Grade 1,*,1,Walking,3,School too far away,_missing_,9,8,2,2,15, , , 
45,1-2,11,PSU_RECODED_508,Grade 1,*,1,Walking,4,School too far away,_missing_,5,4,2,2,15, , , 
45,1-2,11,PSU_RECODED_508,Grade 6,*,1,Walking,6,School too far away,_missing_,4,3,7,3,30, , , 
45,1-2,12,PSU_RECODED_274,Grade 4,*,1,Walking,4,School too far away,_missing_,6,5,5,3,10, , , 
45,1-2,12,PSU_RECODED_274,Grade 4,*,1,Walking,5,School too far away,_missing_,4,3,5,3,10, , , 
45,1-2,12,PSU_RECODED_274,Grade 4,*,1,Walking,6,School too far away,_missing_,1,19,5,3,10, , , 
45,1-2,12,PSU_RECODED_274,Grade 8,*,1,Walking,3,School too far away,_missing_,7,6,8,3,15, , , 
45,1-2,12,PSU_RECODED_274,Grade 8,*,1,Walking,4,Financial problems,_missing_, , , , , ,7, , 
45,1-2,1,PSU_RECODED_506,Grade 6,*,1,Walking,5,School too far away,_missing_,3,2,2,2,60, , , 
45,1-2,1,PSU_RECODED_506,Grade 10,*,1,Walking,3,School too far away,_missing_,8,7,2,2,30, , , 
45,1-2,1,PSU_RECODED_506,Grade 10,*,1,Walking,4,School too far away,_missing_,6,5,2,2,30, , , 
45,1-2,1,PSU_RECODED_506,Grade 10,*,1,Walking,5,School too far away,_missing_,4,3,2,2,30, , , 
45,1-2,2,PSU_RECODED_806,Grade 4,*,1,Walking,4,School too far away,_missing_,11,10,5,2,15, , , 
45,1-2,2,PSU_RECODED_806,Grade 8,*,1,Walking,3,School too far away,_missing_,10,9,1,2,15, , , 
45,1-2,2,PSU_RECODED_806,Grade 8,*,1,Walking,4,School too far away,_missing_,4,3,1,1,45, , , 
45,1-2,2,PSU_RECODED_806,Grade 8,*,1,Walking,5,School too far away,_missing_,1,19,1,1,45, , , 
45,1-2,3,PSU_RECODED_739,Grade 6,*,1,Walking,3,School too far away,_missing_,6,5,3,2,10, , , 
45,1-2,3,PSU_RECODED_739,Grade 6,*,1,Walking,4,School too far away,_missing_,3,2,3,2,10, , , 
45,1-2,3,PSU_RECODED_739,Grade 10,*,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,6,2016
45,1-2,3,PSU_RECODED_739,Grade 10,*,1,Walking,6,School too far away,_missing_,9,8,0,1,10, , , 
45,1-2,3,PSU_RECODED_739,Grade 10,*,1,Walking,7,School too far away,_missing_,5,4,0,1,10, , , 
45,1-2,5,PSU_RECODED_883,Grade 3,*,1,Walking,5,School too far away,_missing_,3,2,5,2,10, , , 
45,1-2,5,PSU_RECODED_883,Grade 8,*,1,Walking,3,School too far away,_missing_,2,1,2,3,10, , , 
45,1-2,7,PSU_RECODED_15,Grade 6,*,1,Walking,3,School too far away,_missing_,8,7,1,1,10, , , 
45,1-2,7,PSU_RECODED_15,Grade 6,*,1,Walking,4,School too far away,_missing_,6,5,1,1,10, , , 
45,1-2,7,PSU_RECODED_15,Grade 10,*,1,Walking,3,School too far away,_missing_,11,10,0,2,5, , , 
45,1-2,7,PSU_RECODED_15,Grade 10,*,1,Walking,4,School too far away,_missing_,2,1,0,2,5, , , 
45,1-2,8,PSU_RECODED_192,Grade 4,*,1,Walking,3,School too far away,_missing_,1,19,1,2,10, , , 
45,1-2,9,PSU_RECODED_OTHER,Grade 7,*,1,Walking,3,School too far away,_missing_,9,8,4,3,10, , , 
45,1-2,9,PSU_RECODED_OTHER,Grade 7,*,1,Walking,4,School too far away,_missing_,6,5,4,3,10, , , 
45,1-2,10,PSU_RECODED_485,Grade 5,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,9,2018
45,1-2,10,PSU_RECODED_485,Grade 5,*,1,Walking,4,School too far away,_missing_,12,11,3,2,10, , , 
45,1-2,10,PSU_RECODED_485,Grade 5,*,1,Walking,5,School too far away,_missing_,8,7,3,2,10, , , 
45,1-2,10,PSU_RECODED_485,Grade 5,*,1,Walking,6,School too far away,_missing_,3,2,3,2,10, , , 
45,1-2,11,PSU_RECODED_28,Grade 3,*,1,Walking,3,School too far away,_missing_,9,8,1,1,10, , , 
45,1-2,11,PSU_RECODED_28,Grade 3,*,1,Walking,4,School too far away,_missing_,7,6,1,1,10, , , 
45,1-2,11,PSU_RECODED_28,Grade 3,*,1,Walking,5,School too far away,_missing_,3,2,1,1,10, , , 
45,1-2,11,PSU_RECODED_28,Grade 3,*,1,Walking,6,School too far away,_missing_,1,19,1,1,10, , , 
45,1-2,11,PSU_RECODED_28,Grade 7,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2018
45,1-2,11,PSU_RECODED_28,Grade 7,*,1,Walking,4,School too far away,_missing_,10,9,2,1,10, , , 
45,1-2,11,PSU_RECODED_28,Grade 7,*,1,Walking,5,School too far away,_missing_,6,5,2,1,10, , , 
45,1-2,11,PSU_RECODED_28,Grade 7,*,1,Walking,6,Financial problems,_missing_, , , , , ,7, , 
51,1-2,1,PSU_RECODED_714,Grade 2,*,1,Walking,3,School too far away,_missing_,6,5,1,1,10, , , 
51,1-2,1,PSU_RECODED_714,Grade 2,*,1,Walking,4,School too far away,_missing_,1,19,1,1,15, , , 
51,1-2,1,PSU_RECODED_714,Grade 6,*,1,Walking,3,School too far away,_missing_,4,3,1,1,15, , , 
51,1-2,1,PSU_RECODED_714,Grade 6,*,1,Walking,4,School too far away,_missing_,1,19,1,1,15, , , 
51,1-2,2,PSU_RECODED_39,Grade 4,*,1,Walking,3,School too far away,_missing_,7,6,2,2,15, , , 
51,1-2,2,PSU_RECODED_39,Grade 4,*,1,Walking,4,School too far away,_missing_,4,3,2,3,15, , , 
51,1-2,2,PSU_RECODED_39,Grade 9,*,1,Walking,3,School too far away,_missing_,9,8,2,3,15, , , 
51,1-2,2,PSU_RECODED_39,Grade 9,*,1,Walking,4,School too far away,_missing_,3,2,2,3,15, , , 
51,1-2,2,PSU_RECODED_273,Grade 3,*,1,Walking,3,School too far away,_missing_,11,10,1,1,10, , , 
51,1-2,2,PSU_RECODED_273,Grade 3,*,1,Walking,4,School too far away,_missing_,7,6,1,1,10, , , 
51,1-2,2,PSU_RECODED_273,Grade 3,*,1,Walking,5,School too far away,_missing_,1,19,1,1,10, , , 
51,1-2,2,PSU_RECODED_273,Grade 7,*,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,6,2017
51,1-2,2,PSU_RECODED_273,Grade 7,*,1,Walking,6,House keeping / Family business,_missing_, , , , , , ,7,2019
51,1-2,2,PSU_RECODED_273,Grade 7,*,1,Walking,7,School too far away,_missing_,7,6,0,1,10, , , 
51,1-2,3,PSU_RECODED_231,Grade 4,*,1,Walking,3,School too far away,_missing_,11,10,1,2,10, , , 
51,1-2,3,PSU_RECODED_231,Grade 4,*,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,6,2017
51,1-2,3,PSU_RECODED_231,Grade 8,*,1,Walking,3,School too far away,_missing_,2,1,0,1,10, , , 
51,1,2,PSU_RECODED_86,Grade 4,*,1,Walking,3,School too far away,_missing_,12,11,5,3,10, , , 
51,1,2,PSU_RECODED_86,Grade 4,*,1,Walking,4,School too far away,_missing_,9,8,5,3,10, , , 
51,1-2,3,PSU_RECODED_474,Grade 2,*,1,Walking,6,School too far away,_missing_,10,9,0,1,10, , , 
51,1-2,3,PSU_RECODED_126,Grade 9,*,1,Walking,3,School too far away,_missing_,11,10,0,2,5, , , 
51,1-2,3,PSU_RECODED_126,Grade 9,*,1,Walking,4,School too far away,_missing_,6,5,0,3,5, , , 
